"","person_id","offer_num1","offer_num2","offer_num3","offer_num4","offer_num5","offer_num6","offer_viewed1","offer_viewed2","offer_viewed3","offer_viewed4","offer_viewed5","offer_viewed6"
"5540","6de9de1e918648bcb0b69a72d12f6a74","offer1","offer7","offer5","offer9","offer10","offer8",1,1,NA,NA,NA,1
"5541","34e4608290b94a0d9da68bd262f2ad3a","offer3",NA,NA,"offer8",NA,NA,1,NA,NA,1,NA,NA
"5542","f82d0dd16175415a83dfa4fecdb7c792","offer4","offer3","offer3","offer1","offer8","offer5",NA,1,1,1,1,1
"5543","c73f6f47f67444cba238986e2ea429e1","offer2",NA,NA,"offer1","offer3",NA,1,NA,NA,1,1,NA
"5544","39e6a566d6d54b7b844bf7753df3f958","offer8","offer2","offer8",NA,NA,"offer5",1,1,1,NA,NA,NA
"5545","612071e0a69046acb1fff4d8762d264b","offer2","offer3","offer5","offer2","offer4",NA,1,NA,NA,1,1,NA
"5546","da5aaa183d4b49ad8deafa2630df4ab2","offer2",NA,NA,NA,NA,"offer10",1,NA,NA,NA,NA,NA
"5547","655ed241ef95444da9e71fd07e799751","offer3","offer3",NA,"offer10","offer7","offer10",NA,NA,NA,1,1,NA
"5548","39287b12a7834648ba2193874e34eb67","offer10",NA,"offer9","offer5","offer1","offer7",1,NA,1,NA,NA,1
"5549","06de851506d44f9f803058b8e01d4392","offer8","offer4","offer7","offer10","offer8","offer1",1,1,1,NA,1,1
"5550","736d5d74b22f4a9584827d8dc2e1f5b2","offer6","offer7","offer2","offer4","offer3","offer10",1,1,1,NA,NA,NA
"5551","87baffa663b24a639035a82459834c62","offer4","offer8","offer1","offer9","offer10","offer4",1,1,1,1,1,1
"5552","e0c1daba98974e05b0494c3247828631","offer3",NA,"offer8","offer5","offer7","offer2",1,NA,NA,NA,1,1
"5553","b64fdf87a8424569ab616686c1c48641","offer3","offer3","offer7",NA,NA,"offer2",NA,1,1,NA,NA,1
"5554","8f96205fd4b5417f8ad3771926ce0c79","offer10","offer6",NA,"offer1","offer5","offer4",NA,1,NA,1,NA,1
"5555","5da12276a82b4cdb908cb4977877d3b4","offer4","offer7","offer1",NA,"offer5","offer3",1,1,1,NA,NA,NA
"5556","c62495616d1a475e9d6af7827c6dfd86","offer10","offer9","offer3","offer5","offer6",NA,NA,1,NA,NA,1,NA
"5557","895cedf9adcc4c8ab3767b70f03cad69","offer3","offer7","offer7","offer7","offer8","offer5",1,1,1,1,NA,1
"5558","f996325f8eba45b1923032c0b9945220","offer10",NA,NA,"offer3","offer6","offer4",NA,NA,NA,1,1,1
"5559","233135b25fbe42b6afc24081d9caf06a","offer9","offer6","offer2",NA,"offer4","offer7",1,1,1,NA,1,1
"5560","9494823c73a9408db756d4cfacd9c8ee","offer1","offer5",NA,NA,"offer3","offer9",NA,NA,NA,NA,1,1
"5561","e6d9da82e0bf4894a8570374f87f0588","offer1","offer2","offer1",NA,"offer10","offer9",1,1,NA,NA,NA,1
"5562","5b840b03cb2e48f0968e6df6260cd89d","offer8","offer1",NA,"offer5","offer4","offer6",1,1,NA,NA,NA,1
"5563","13c3884c80ee4878ad15e81ab63cb95c","offer5","offer8","offer3","offer9","offer3","offer6",NA,1,NA,1,NA,1
"5564","183c40dad627489f9826f5cd85f5649a","offer2","offer8","offer6",NA,"offer8","offer3",1,1,NA,1,1,1
"5565","90eb7527cd1246239be019df93f165bb","offer1","offer9","offer6","offer7","offer6",NA,NA,1,1,1,1,NA
"5566","acc7e5f4e14a4297a80ec65c170c9c4d","offer6","offer1","offer9","offer2","offer6","offer1",1,1,1,1,NA,1
"5567","ab30c9f39ed8437084047b83de9a0139","offer2",NA,"offer7","offer5","offer6","offer8",1,NA,1,NA,1,1
"5568","b170886053344d3a8b6c8f3a5672b059","offer5",NA,NA,"offer8","offer1",NA,1,NA,NA,1,1,NA
"5569","2070b9fd7b9e49ed8e797a81f16562d1","offer4","offer7",NA,"offer9","offer2",NA,NA,1,NA,1,1,NA
"5570","d702ce170a8846fcbb9d16cea56af505","offer4",NA,"offer10","offer7","offer4",NA,1,NA,1,1,NA,1
"5571","77bd92cabd144697906127ad2327e697","offer5","offer2",NA,NA,"offer10","offer8",NA,1,NA,NA,NA,1
"5572","d5e02fe3c03544e6b476a205643aac92","offer9","offer10","offer1","offer5","offer6",NA,1,NA,NA,NA,1,NA
"5573","35d9949d3e214b24b3cba6e45ef2552c","offer10","offer7",NA,"offer6","offer7","offer8",1,1,NA,1,1,1
"5574","a93d5f9848424627b8c88926f437035f","offer1","offer2","offer2","offer4","offer2",NA,NA,1,1,1,NA,1
"5575","b85acef400ab40cca023cb5895e07d97","offer1","offer5",NA,"offer5","offer6","offer10",1,NA,NA,NA,1,NA
"5576","847c7af48a2e46ba98d14d766b436a9d","offer9","offer6",NA,NA,"offer6",NA,1,1,NA,NA,1,NA
"5577","3aaa8852b90d40c79af6e5791e6c87b7","offer10",NA,"offer2","offer3","offer4","offer4",NA,NA,1,NA,NA,1
"5578","c0231649f05d40889e3a6e1172303b37","offer4","offer9","offer9","offer2","offer10","offer7",1,1,1,1,1,1
"5579","59234786075e4b508bad7075122dc23e","offer4","offer7","offer1","offer10",NA,NA,NA,1,1,1,NA,NA
"5580","8f5592cf479e4fd3b37fdfffa65977ff","offer8","offer5",NA,"offer8","offer7","offer4",1,1,NA,1,1,1
"5581","8cee856ceeab439e9a1da3e5685872ed","offer5",NA,"offer8","offer6",NA,"offer4",1,NA,NA,1,NA,1
"5582","313f11a99c9e45aaab99f3af379349ad","offer6","offer7",NA,NA,"offer7","offer10",1,1,NA,NA,1,1
"5583","17c90aeaed6f4f91991eaa59ad2805b0","offer9",NA,NA,NA,"offer10","offer7",1,NA,NA,NA,1,1
"5584","248bbe21f980472db713800afcc46816","offer8",NA,"offer2","offer4","offer6","offer1",1,NA,1,1,1,1
"5585","40ce078d5b2a43d19138a788754520be","offer7","offer1","offer7",NA,NA,"offer2",1,1,1,NA,NA,1
"5586","3e1f861274834e59a88d4f721c747806","offer6",NA,"offer8","offer1",NA,"offer8",1,NA,1,1,NA,1
"5587","086f6cec7c6e4f5c9d401b015f39c764","offer5",NA,"offer4","offer1","offer5",NA,NA,NA,NA,1,NA,NA
"5588","ba1d8661fce44d34ba7fc0b3dbdbf223","offer10","offer7",NA,"offer5","offer9","offer3",NA,1,NA,NA,1,NA
"5589","36c3f21fa1ea4c15966a04e8ee375a34","offer5","offer6","offer7","offer2","offer7",NA,1,1,NA,1,1,NA
"5590","c0575658bcbf47498787e8253f00c87f","offer10",NA,NA,"offer2",NA,NA,1,NA,NA,1,NA,NA
"5591","b75b00a50cfa4059aef0851e81904a24","offer10","offer10","offer9","offer2","offer3","offer10",1,NA,1,1,NA,1
"5592","49ae517b9f4c4ee1a07418b28ea549c2","offer1","offer5",NA,"offer4","offer8","offer9",NA,NA,NA,NA,NA,1
"5593","3ca20862e3af4c93a769d3876ff8b48c","offer1",NA,NA,"offer4",NA,"offer5",1,NA,NA,NA,NA,NA
"5594","8619c8b196d44521a0102307117162c1","offer6","offer5",NA,"offer2","offer9","offer7",1,NA,NA,1,NA,1
"5595","b11ad86678e347efb43115795a2d053e","offer7",NA,NA,"offer1","offer3","offer6",1,NA,NA,1,NA,1
"5596","bc7d3d93fced4768b565f7a3d812c331","offer3","offer6","offer4",NA,"offer8",NA,NA,1,1,NA,1,NA
"5597","1aa26e8aea6440de9acb1edd6085ce64","offer5","offer8","offer8","offer7","offer7","offer3",1,1,1,1,NA,NA
"5598","56be387667484ed98219c34cad38d8c7","offer7",NA,"offer10","offer4","offer10","offer2",1,NA,NA,1,NA,1
"5599","9893d7208428455a98dc1a402148b3c8","offer9",NA,"offer6",NA,"offer10","offer5",1,NA,1,NA,1,NA
"5600","1b667a302203459bb846c430ce1b1bba","offer1",NA,"offer2","offer3","offer8",NA,1,NA,1,1,1,NA
"5601","e959acbfc347460b8a55f94fc64e661b","offer6","offer4",NA,NA,NA,NA,1,1,NA,NA,NA,NA
"5602","e221d896cd5147768d19ea5bc3a53fe4","offer6",NA,"offer10","offer8","offer3","offer8",1,NA,NA,1,NA,1
"5603","c3174ea1e54e493e891c8615885384ce","offer7",NA,"offer6","offer1",NA,NA,1,NA,1,1,NA,NA
"5604","cbabc68837524896880e4fbd8c6b1c34","offer3","offer6","offer1","offer2","offer4","offer9",1,1,1,1,NA,1
"5605","327cf20d527444aa9a7547f4aec21bb2","offer5","offer1",NA,"offer10","offer7","offer7",NA,1,NA,NA,1,1
"5606","9b57b7bc4ea24fc1a3d2f4760a141941","offer2",NA,"offer4","offer6","offer6","offer1",1,NA,NA,1,1,1
"5607","dcd1cd7325824551abff5eab7f97a0fe","offer9","offer5",NA,"offer7","offer7","offer6",1,NA,NA,1,1,1
"5608","65754f3b7ac94c1b8309e22162bb5c17","offer3","offer4","offer10","offer6",NA,"offer6",NA,NA,1,1,NA,1
"5609","fa02399824e44bab9485d2a19907f057","offer8","offer8",NA,"offer2",NA,NA,NA,1,NA,1,NA,NA
"5610","cf3470c79dd24e8386b0053fd9b5c33c","offer5","offer9","offer5","offer9",NA,NA,NA,1,NA,1,NA,NA
"5611","7798d98a070845328d838312b65ba846","offer5","offer10","offer1","offer5","offer9","offer9",NA,NA,NA,NA,1,1
"5612","568ef95aa1cd4c11b9d2957865df672c","offer3","offer4","offer9",NA,"offer10","offer8",1,NA,1,NA,NA,NA
"5613","d89ddbfc1fa9433b85f8a19b6c849e7b","offer10",NA,"offer7",NA,"offer8","offer3",NA,NA,1,NA,1,1
"5614","654c2fc759ce42659ef8e61d6e03ee00","offer8","offer2","offer5","offer6","offer1","offer6",1,1,1,1,1,1
"5615","9b0b6a79feaa489482974734269b57bc","offer2","offer7","offer6","offer10",NA,"offer3",1,1,1,1,NA,1
"5616","c1476e44a37b4b189bad63490a0b1748","offer9",NA,"offer3",NA,"offer1","offer10",1,NA,NA,NA,1,1
"5617","8327c7a472974fbb9569532a55c07204","offer7","offer7","offer8","offer4","offer1",NA,1,1,1,NA,1,NA
"5618","a92044bd2adf48119fc564132e64eb26","offer8","offer1",NA,"offer9","offer4","offer7",1,1,NA,1,NA,NA
"5619","4ffabbe645864029af2415cff4e05065","offer1","offer9","offer9","offer3",NA,"offer5",1,1,1,1,NA,1
"5620","43a50d7e5c8547a9aa1ec31291b9fc30","offer5","offer5","offer5","offer5","offer3","offer5",NA,NA,1,NA,NA,NA
"5621","c53bcd0e22d84656a2016b86dfa81771","offer5",NA,"offer4",NA,"offer10","offer10",NA,NA,NA,NA,NA,NA
"5622","35f0a49ba7784141a3adadef2ad8fc35","offer7","offer4",NA,"offer4","offer8",NA,1,NA,NA,1,1,NA
"5623","a67ec25ff5d347848636367c636362ed","offer10","offer10",NA,"offer1","offer4","offer3",NA,NA,NA,1,NA,NA
"5624","b1a6c6b97e114a75adbd008e9222397e","offer1","offer5","offer2",NA,"offer4","offer5",1,NA,1,NA,NA,1
"5625","13ab3fcafae84cb7856cdff7f71c43fa","offer7",NA,"offer5",NA,"offer8","offer3",1,NA,NA,NA,1,1
"5626","f953fbf668f64a329ed752dcbf362781","offer3","offer4","offer8",NA,"offer2","offer9",NA,NA,1,NA,1,1
"5627","84be43a1f66b4abfa2d57321036e2559","offer7","offer7","offer9","offer8","offer2","offer6",1,1,NA,1,1,1
"5628","1b7b9be435284b25a2fccd34981aef47","offer9","offer10",NA,"offer9","offer3",NA,1,1,NA,1,NA,NA
"5629","57b9d3a0e2ba40969ce4caf7b98fd2f6","offer2","offer2",NA,"offer7","offer4","offer1",1,1,NA,1,NA,1
"5630","be7c214e5e7740a2b7e4433eb82a401a","offer2",NA,"offer4","offer5",NA,"offer1",1,NA,NA,NA,NA,1
"5631","708d8271f758417e9555313e8de385ce","offer2",NA,"offer5","offer9","offer8",NA,1,NA,NA,1,1,NA
"5632","50f4cde8df10498c8938f936ab1a030d","offer7",NA,NA,"offer10","offer1","offer8",1,NA,NA,NA,1,1
"5633","fbdf7c5f1eb440a3872c80a82927e86f","offer5","offer10","offer8","offer2","offer4","offer7",NA,NA,1,1,NA,1
"5634","69d75d7a2d354401b851152b857c063d","offer8","offer7","offer7","offer9",NA,"offer10",1,1,1,1,NA,1
"5635","d52fefcf60764f96bf6e9cfa6d425a22","offer9","offer4","offer9","offer8","offer2","offer1",NA,NA,1,1,1,1
"5636","fa4f15334283459680cd4c01af1a3cdb","offer9","offer8",NA,NA,"offer7","offer9",1,1,NA,NA,NA,1
"5637","9b8d07277ca543809a1981fe51e71d9a","offer10","offer3","offer8","offer8","offer4","offer6",1,1,NA,1,1,1
"5638","01887dcd32b64feb807e2436548b6c87","offer8","offer3","offer3","offer6","offer4","offer4",1,1,1,1,1,1
"5639","a7aca0114d2145a687d726e9d6f35b83","offer5","offer5","offer4",NA,"offer6","offer3",1,NA,NA,1,1,NA
"5640","e580c664a36342a09a98ed49dad43130","offer9",NA,"offer8","offer6",NA,"offer5",NA,NA,1,1,NA,NA
"5641","ec462328d3cd4bf4bc72d7308750c4a8","offer8","offer9","offer7","offer4",NA,NA,NA,1,1,1,NA,NA
"5642","bf55b1c6cac54b198430548e35b20f0d","offer3",NA,"offer7","offer2","offer3",NA,1,NA,1,1,1,NA
"5643","7dc394b25e2c43c4bd9f00f45fa5cead","offer10","offer9",NA,"offer1","offer6","offer6",NA,1,NA,1,1,1
"5644","3b84fac9ca1148bb96b133ced98f565a","offer9","offer4","offer5","offer6","offer1","offer2",1,NA,NA,1,NA,1
"5645","650d5ff0145c46fe992689c137c79b02","offer6","offer3",NA,"offer5","offer2",NA,1,NA,NA,NA,1,NA
"5646","d8192bb8400249d18947acf38b2619fa","offer10","offer9","offer10",NA,"offer10","offer7",1,1,1,NA,NA,1
"5647","ad9e18d628fd4771bb3afdc2993cfdd7","offer8","offer8","offer8","offer9","offer3","offer2",1,1,1,1,NA,1
"5648","72b40f47cf284501b0f32c6ec0bfd069","offer5",NA,NA,"offer10","offer7","offer2",NA,NA,NA,NA,1,1
"5649","7c95e8f2829e4dea92e1b42a9a935bca","offer2","offer3","offer3",NA,"offer7","offer4",1,1,NA,NA,1,NA
"5650","2f6af3c3d37d4d448fa08b28cb805aa0","offer3","offer7","offer7","offer3",NA,NA,NA,1,1,1,NA,NA
"5651","3ac3979cdcb24418b4cc8010d2725624","offer10","offer9",NA,"offer1","offer2","offer7",1,1,NA,NA,1,1
"5652","861832bd241b43fd8a8005046bad9efc","offer7","offer9","offer1",NA,"offer6","offer8",1,1,NA,NA,1,1
"5653","692e3eaba5854ad5bbdd51d241647830","offer9","offer3","offer7","offer8","offer4","offer4",1,1,1,1,1,1
"5654","2a1cb179fd8f4dc8b44949eeced7d7b1","offer7",NA,"offer3","offer5",NA,"offer6",1,NA,1,1,NA,1
"5655","bad8d0152407421692323f3e4a9faf2f","offer8","offer8","offer9",NA,"offer2","offer8",1,1,1,NA,1,1
"5656","f70e4e136db845fc8d9999a5c5941478","offer7","offer5","offer3","offer7","offer3","offer8",1,NA,NA,1,NA,1
"5657","d0d5466a6c6f4f5782d6b8f2542a84f8","offer5","offer4",NA,"offer10","offer6",NA,NA,NA,NA,NA,1,NA
"5658","d5c358c94a8642a9bc2b00c76a0075d0","offer8","offer2","offer3",NA,NA,"offer10",1,1,NA,NA,NA,1
"5659","2436d6f5405d4684adbe768aa7d12001","offer6",NA,"offer2",NA,"offer5","offer6",1,NA,1,NA,NA,1
"5660","823c2c6f40674959920f513ed48a54f2","offer3",NA,NA,"offer10","offer5",NA,1,NA,NA,1,1,NA
"5661","fa603420f0dd429fbf70a38a26e67c9f","offer6",NA,"offer6",NA,NA,"offer6",1,NA,1,NA,NA,1
"5662","37ce8e0c55ea4cf4a7b09f3a71550a40","offer3",NA,"offer8","offer8",NA,NA,1,NA,NA,1,NA,NA
"5663","fba9a75c4d534c0a9a1d87f2900a4b2d","offer10","offer1","offer3","offer9",NA,"offer10",1,1,NA,1,NA,NA
"5664","3b13ea0c378c485ba7ab038ee08bed44","offer7","offer8","offer10","offer6","offer4","offer9",1,NA,1,1,NA,1
"5665","c10a9663c525488daae778bbf584906d","offer8","offer5","offer7","offer10","offer2","offer2",1,NA,1,NA,1,1
"5666","1bead1cdfe3c4be1a0840deceb396be6","offer5","offer1","offer2",NA,"offer8","offer9",NA,1,1,NA,1,1
"5667","ec8e29cea5e24a7d91896afb4c6c00c2","offer10","offer7","offer10","offer10",NA,"offer8",NA,1,NA,NA,NA,1
"5668","ba3d4e6aa3a64d0c8a5262a374a05f6f","offer2",NA,NA,NA,"offer9",NA,1,NA,NA,NA,NA,1
"5669","63fab1f9826144968c8d4ff729e37ecb","offer5","offer1",NA,"offer10","offer2","offer2",1,1,NA,1,1,1
"5670","0b931f3c0c9049dd825fc371e4d759f9","offer5","offer1","offer4","offer5","offer5","offer1",NA,1,NA,NA,NA,1
"5671","64819ea1d8b64913a80d8ea0b9f071c5","offer7","offer7","offer1","offer8","offer4","offer9",1,1,1,1,1,1
"5672","79416cb1e6274d2c9263fe3064283073","offer1","offer3",NA,"offer6","offer9","offer9",1,NA,NA,1,1,1
"5673","732335156d0f4c629b0f55cee1592337","offer8","offer7",NA,NA,"offer4",NA,1,1,NA,NA,NA,1
"5674","e9980e136f9e4f00a2e2c895907b0d82","offer9","offer8","offer3","offer10","offer2","offer1",1,1,1,1,1,1
"5675","953f730903484691800d77f17750cdb0","offer5","offer7","offer4","offer7","offer2","offer9",NA,1,NA,1,NA,1
"5676","d27b2ed395fc4f1d814de65eb0815c95","offer8",NA,"offer7","offer1",NA,"offer5",1,NA,1,1,NA,1
"5677","95e879c99aea4bec91f21aa0b355dcee","offer9","offer6","offer7","offer4","offer2","offer1",1,1,NA,NA,1,1
"5678","663a3eb67a9245ba9ed86162a7f1e801","offer7",NA,"offer9","offer10","offer7","offer10",1,NA,1,1,1,NA
"5679","401f773670d94a7488581e99777c6c8f","offer8","offer8","offer1",NA,NA,"offer8",1,1,1,NA,NA,1
"5680","731cf81d68a641019a2da3fc97459223","offer2","offer1","offer5","offer1","offer6","offer4",1,1,1,1,1,1
"5681","86ff8cbc870d4dbfabd9122c64cc9c6c","offer5","offer6","offer8","offer4","offer4",NA,NA,1,1,NA,NA,NA
"5682","a876a62f41174da5a4694db91b14cba4","offer6",NA,"offer1","offer4",NA,"offer10",1,NA,1,NA,NA,1
"5683","091c007c27584fb4850eb5fa0ff890e5","offer8","offer6","offer7","offer9",NA,NA,1,1,1,1,NA,NA
"5684","0b3878783eed4009993f706e51f19d9e","offer7","offer5",NA,"offer8","offer4","offer8",1,NA,NA,1,NA,1
"5685","b901d4c1272944f198e4a708b89e6591","offer2",NA,"offer4","offer9","offer8","offer3",1,NA,NA,1,1,NA
"5686","5b545e1908744a4798c7c4318be843e8","offer9","offer2","offer3","offer1",NA,"offer2",1,1,1,NA,1,1
"5687","c56f0935f02a47158c4d7792e3cee843","offer3","offer3","offer7","offer10","offer8","offer1",1,1,1,1,NA,NA
"5688","30d1da64d80a40d5ab3fc81611f367f7","offer8","offer8","offer8","offer5","offer9","offer10",1,1,NA,NA,NA,NA
"5689","0b63d4cabf5f4c1eab0277c6c1b09362","offer5","offer5","offer6","offer10","offer10",NA,NA,1,1,NA,NA,NA
"5690","46d8c002b7de4b49919b476a6be4a1ee","offer10",NA,NA,"offer2","offer3","offer9",1,NA,NA,1,NA,1
"5691","3d55f046a320408db9a88be59acc19cc","offer1","offer7","offer10","offer7","offer10","offer7",1,1,NA,1,NA,1
"5692","487f3e1448234687a88019ced64fcf9c","offer5","offer6","offer10","offer1","offer1",NA,1,1,1,1,1,NA
"5693","0864b88ddd1945ff8982d042d520c7fb","offer6",NA,NA,"offer2","offer6","offer5",1,NA,NA,1,1,NA
"5694","9aa25ad8fd1940efb459bb515e6abcb5","offer2","offer9","offer10","offer8","offer4","offer2",1,1,NA,1,NA,1
"5695","33cb21065cc5451ab45154d31e88178b","offer8",NA,"offer3","offer7","offer2",NA,1,NA,1,1,1,NA
"5696","1d1e648b281840e18d98a54ee56f28bf","offer5","offer6",NA,NA,NA,"offer10",NA,NA,NA,NA,NA,NA
"5697","d087fd0166404163b7d1e1e7cf2a9ac7","offer7","offer9",NA,"offer7","offer2","offer6",1,1,NA,1,1,1
"5698","f5c121aa62594d35b71cbe56ec7f6c9e","offer7","offer7","offer3","offer3",NA,"offer1",1,1,NA,1,NA,1
"5699","79bfd96879f449a8a32c34947de5638b","offer6","offer2","offer5","offer4","offer3","offer9",1,1,1,1,NA,1
"5700","033f0ee2250e475b87f70115e7895957","offer6",NA,NA,NA,"offer9",NA,1,NA,NA,NA,1,NA
"5701","bec4d93f34874661b7310ec99893ed13","offer9",NA,NA,"offer9",NA,"offer9",1,NA,NA,1,NA,1
"5702","af9a7712bc024eeaa0533cfcff3e86aa","offer4","offer1","offer5","offer2",NA,NA,1,1,1,NA,1,NA
"5703","3cb2907fc9d54e61a9cf6fa050237690","offer7","offer1","offer2","offer7","offer6","offer3",1,1,1,NA,NA,1
"5704","e820e95254a24e9abe9704555f8bbee2","offer7","offer6","offer4","offer5","offer7","offer6",1,1,1,1,1,1
"5705","b270f33e4efb46cf8ef0ad6b1fdfefe9","offer5",NA,NA,NA,NA,"offer8",1,NA,NA,NA,NA,1
"5706","cc4f91c73dec40f0b86d5a78185e22f4","offer6","offer3","offer10","offer7","offer5","offer9",1,NA,NA,1,NA,1
"5707","2d417224c49c4d1eb3ad45275ae43662","offer6","offer6",NA,"offer5","offer5","offer10",1,1,NA,NA,NA,NA
"5708","445649ee453c4633a1e6af2b38d90881","offer8","offer3","offer8","offer5","offer1","offer4",1,1,1,1,1,1
"5709","62ca3ef8900946739da97145222e3107","offer2","offer9","offer2","offer9","offer1","offer3",1,1,1,1,1,NA
"5710","a83b13b3bfe245189f5cf414ba2cdb3f","offer6","offer9",NA,NA,"offer2","offer8",1,1,NA,NA,NA,NA
"5711","144581d274654cf3a6af4de58603f08d","offer7",NA,NA,"offer1","offer3","offer8",1,NA,NA,1,1,1
"5712","681f57254d5541e0a9b5948929811bce","offer7",NA,"offer1","offer3","offer8","offer4",1,NA,1,1,1,1
"5713","141acdc240c34737bc25aaa030051b1e","offer1",NA,"offer6","offer9","offer8","offer3",1,NA,1,1,1,1
"5714","cfd66def1f3c4050a1d7dfd3f928cd44","offer10","offer1",NA,NA,"offer2","offer4",1,1,NA,NA,NA,NA
"5715","578e16c4f24a4fcf85bf3753a7ba39fd","offer10","offer4","offer7",NA,"offer1","offer10",1,1,1,NA,1,1
"5716","5532d4074ad946a8bc19ad1b1d4347ac","offer1",NA,NA,"offer4","offer1",NA,1,NA,NA,NA,1,NA
"5717","5ed0135d7ad9443f82a69861cb2fdb3e","offer8","offer10",NA,"offer6","offer4","offer5",1,NA,NA,1,NA,NA
"5718","677d86af9c3a41d7bbe03b087705ea99","offer3","offer6","offer6","offer8","offer10","offer6",NA,1,1,1,NA,1
"5719","894d620373384c5f8c25e28d15de7959","offer9","offer1","offer9","offer1",NA,"offer1",1,1,1,1,NA,1
"5720","888df122aac141adb08b7983ce2d9405","offer8","offer1","offer10","offer10","offer10","offer1",1,1,1,NA,NA,1
"5721","9fdd832da9314bddbc5eb1b0aad221bb","offer6","offer3","offer10",NA,"offer7",NA,1,1,1,NA,1,NA
"5722","79c8b1dbf8e8408e85c4f7473412788e","offer2",NA,NA,"offer3","offer4",NA,1,NA,NA,1,NA,NA
"5723","dc521ab68ca546e0bd663811c091277b","offer10","offer4",NA,"offer5","offer9","offer7",NA,NA,NA,NA,1,1
"5724","6e30c103b3c446d58513c19a4da6e39b","offer4","offer6","offer8","offer2","offer5","offer5",NA,1,1,1,NA,NA
"5725","2f811436e81b461e882079479c68e72d","offer5","offer10","offer5","offer4","offer10","offer8",NA,1,1,1,NA,1
"5726","713ea3c455b14fa3b18d47f15ef150a9","offer10",NA,"offer9","offer6",NA,NA,1,NA,1,1,NA,NA
"5727","70f0cba2dfeb48d2817d789ba39b1939","offer1","offer5","offer4","offer5","offer5","offer3",1,1,1,NA,NA,1
"5728","251d8e61db61415fbb3eee0b89ef40e1","offer3","offer9","offer3","offer8","offer4","offer2",1,1,1,1,NA,1
"5729","70d11cdff70d4e7a9cb5d11cac23a88c","offer10",NA,"offer4","offer2","offer9","offer1",NA,NA,1,1,1,NA
"5730","ea4c546165004ebf99bb9bc951b15ada","offer3","offer10","offer10",NA,"offer2","offer2",1,1,NA,NA,1,1
"5731","33be916683434fa3b66027d490a33e2c","offer3","offer10","offer1","offer1",NA,"offer9",1,1,1,1,NA,1
"5732","5e0b5936762042f898ce56737694318e","offer2","offer9","offer8",NA,"offer7","offer9",1,1,1,NA,1,1
"5733","3f2a5ab7168645479b7b11be3147d4dc","offer1","offer3",NA,"offer1","offer3","offer9",1,NA,NA,1,NA,1
"5734","c830751fd5de4453a105b0bd54aa070f","offer9","offer10",NA,"offer5",NA,"offer3",1,NA,1,NA,NA,1
"5735","f12026bef50743d0a4337abebf1729a8","offer7","offer4","offer3","offer7","offer5",NA,1,1,1,1,1,NA
"5736","0106d19a26af41288035afc4b9b6c2c2","offer3","offer8","offer3","offer3",NA,"offer9",NA,1,NA,NA,NA,1
"5737","f12407b8b57341bc8485757508874811","offer1","offer4",NA,NA,"offer3","offer2",1,NA,NA,NA,1,1
"5738","0cfa52f4335642c9a7602854eb509d9c","offer8","offer10",NA,NA,"offer6","offer1",1,NA,NA,NA,1,1
"5739","4e10162162e04db9a8762949c7239d04","offer7","offer8",NA,"offer7",NA,"offer4",1,1,NA,1,NA,1
"5740","abd10430922642a2afac8fcaaab4dd14","offer8","offer6","offer1","offer7","offer2",NA,1,1,1,1,1,NA
"5741","3a97e25f6f4c4bdca5507037f985b4f6","offer8","offer9","offer8","offer9","offer7","offer2",1,1,1,1,1,1
"5742","3d28370352d642c7a3223284c83d9bdc","offer6","offer4","offer4","offer1","offer1","offer8",1,NA,NA,NA,NA,1
"5743","1acf2c2567854a3f83bc6f80abd2795a","offer6","offer7","offer3",NA,"offer10",NA,1,1,1,NA,NA,NA
"5744","adf9a0caa4494437bee5b2700b79207a","offer1",NA,NA,"offer5",NA,NA,1,NA,NA,NA,1,NA
"5745","39be4bd11a7c4ae7a4cdf42eab5d2192","offer7","offer5",NA,"offer7","offer10","offer2",1,1,NA,1,1,1
"5746","eaef10f33ead4f30bbccb8aa3d5eb9e5","offer5","offer2","offer3","offer5","offer8",NA,NA,1,NA,1,1,NA
"5747","3189cbd23b2d44938a71fd178d23d625","offer7","offer2",NA,"offer8","offer9","offer10",1,1,NA,NA,1,1
"5748","058815f9957648d5ade6e9f8643e5e0a","offer5",NA,"offer3","offer1","offer1","offer5",1,NA,1,1,NA,1
"5749","a6d2bc2a28094a07a5c273dc542cefdc","offer3","offer6","offer2","offer9","offer5","offer5",1,1,1,1,1,1
"5750","b635cc878a1d435faac686ade19d2c43","offer9","offer9","offer5","offer2",NA,"offer4",1,1,NA,1,NA,1
"5751","31f72426dff344ed8b1b1258366caf8d","offer9",NA,"offer3",NA,"offer4","offer1",1,NA,1,NA,NA,1
"5752","f49ea4a7ff694967a8716c8d85d7e394","offer4","offer5","offer3","offer3","offer8","offer2",1,NA,1,NA,1,1
"5753","bc671dda0ff74b72b38572768b6a943b","offer8","offer1","offer6","offer1","offer10",NA,1,1,1,1,NA,NA
"5754","19d1a0f6f21a4bc4a83b2be6a6ff60ad","offer6","offer10","offer9","offer3",NA,"offer8",1,1,1,1,NA,1
"5755","4e7d4faae08241dabb6d2c1b6857830c","offer1","offer10","offer9","offer7","offer8","offer7",1,NA,1,1,1,1
"5756","7f34389be79746aea515fb6980602999","offer8","offer3","offer9","offer4","offer5","offer7",1,1,1,1,NA,1
